ano_compra,nome_instituicao,cnpj_instituicao,municipio_instituicao,uf,compra,insercao,codigo_br,descricao_catmat,unidade_fornecimento,generico,modalidade_compra,tipo_compra,unidade_fornecimento_capacidade,cnpj_fornecedor,fornecedor,cnpj_fabricante,fabricante,qtd_itens_comprados,preco_unitario,preco_total,pk,dt_criacao_registro
2025,CONSORCIO INTERMUNICIPAL DO VALE DO SAO FRANCISCO - CONIVALES,28715986000103,AMPARO DE SAO FRANCISCO,SE,2025/01/24 00:00:00.000,2025/03/21 00:00:00.000,487425,"FIO DE SUTURA AGULHADO, MATERIAL FIO:NYLON / POLIAMIDA PRETO, MODELO FIO:MONOFILAMENTAR, DIÂMETRO FIO:4-0, COMPRIMENTO FIO:CERCA DE 45 CM, TIPO AGULHA:AGULHA 1/2 CÍRCULO, MODELO AGULHA:CORTANTE REVERSA / INVERTIDA, COMPRIMENTO AGULHA:CERCA DE 24 MM, ESTERILIDADE:ESTÉRIL, APRESENTAçãO:EMBALAGEM INDIVIDUAL",UNIDADE,Desconhecido,Pregão,ADMINISTRATIVA,UNIDADE,43751565000113,RF PRODUTOS HOSPITALARES E ODONTOLOGICOS LTDA,2400787000104,A C E INDUSTRIA E COMERCIO LTDA,4485,1.67,7489.95,500,2025/07/29 13:20:05.738
2025,CONSORCIO INTERMUNICIPAL DO VALE DO SAO FRANCISCO - CONIVALES,28715986000103,AMPARO DE SAO FRANCISCO,SE,2025/01/24 00:00:00.000,2025/03/21 00:00:00.000,443438,"EMBALAGEM P/ ESTERILIZAÇÃO, MATERIAL:PAPEL GRAU CIRÚRGICO, COMPOSIÇÃO:C/ FILME POLÍMERO MULTILAMINADO, GRAMATURA / ESPESSURA:CERCA DE 60 G/M2, APRESENTAÇÃO:ROLO, COMPONENTES ADICIONAIS:TERMOSSELANTE, TAMANHO:CERCA DE 15 CM, COMPONENTES:C/ INDICADOR QUÍMICO, TIPO USO:USO ÚNICO",ROLO,Desconhecido,Pregão,ADMINISTRATIVA,ROLO 100.00 M,3652030000332,CENTERMEDI-COMERCIO DE PRODUTOS HOSPITALARES LTDA,84966500000000,MAXICOR PRODUTOS MEDICOS LTDA,1832,59.95,109828.4,501,2025/07/29 13:20:05.738
2025,CONSORCIO INTERMUNICIPAL DO VALE DO SAO FRANCISCO - CONIVALES,28715986000103,AMPARO DE SAO FRANCISCO,SE,2025/01/24 00:00:00.000,2025/03/21 00:00:00.000,487494,"FIO DE SUTURA AGULHADO, MATERIAL FIO:POLIPROPILENO AZUL, MODELO FIO:MONOFILAMENTAR, DIÂMETRO FIO:5-0, COMPRIMENTO FIO:CERCA DE 45 CM, TIPO AGULHA:AGULHA 3/8 CÍRCULO, MODELO AGULHA:CORTANTE REVERSA / INVERTIDA, COMPRIMENTO AGULHA:CERCA DE 20 MM, ESTERILIDADE:ESTÉRIL, APRESENTAçãO:EMBALAGEM INDIVIDUAL",UNIDADE,Desconhecido,Pregão,ADMINISTRATIVA,UNIDADE,19717870000104,KIENTRO BRASIL LTDA,2370649000120,BRASUTURE INDUSTRIA COMERCIO IMPORTACAO E EXPORTACAO LTDA,1074,1.35,1449.9,502,2025/07/29 13:20:05.738
2025,CONSORCIO INTERMUNICIPAL DO VALE DO SAO FRANCISCO - CONIVALES,28715986000103,AMPARO DE SAO FRANCISCO,SE,2025/01/24 00:00:00.000,2025/03/21 00:00:00.000,373715,"REAGENTE PARA DIAGNÓSTICO CLÍNICO 5, CARACTERÍSTICAS ADICIONAIS:SOLUÇÃO PARA FIXAÇÃO DE LÂMINA, COMPOSIÇÃO BÁSICA:À BASE DE ÁLCOOL ETÍLICO E POLIETILENOGLICOL",FRASCO,Desconhecido,Pregão,ADMINISTRATIVA,FRASCO 100.00 ML,43751565000113,RF PRODUTOS HOSPITALARES E ODONTOLOGICOS LTDA,48740849000128,CRAL ARTIGOS PARA LABORATORIO LTDA,378,8.89,3360.42,503,2025/07/29 13:20:05.738
2025,CONSORCIO INTERMUNICIPAL DO VALE DO SAO FRANCISCO - CONIVALES,28715986000103,AMPARO DE SAO FRANCISCO,SE,2025/01/24 00:00:00.000,2025/03/21 00:00:00.000,456413,"REANIMADOR MANUAL, MATERIAL BALÃO:SILICONE, CAPACIDADE BALÃO:CERCA 500 ML, COMPONENTE 1:MÁSCARA PLÁSTICO RÍGIDO C/ COXIM SILICONE, TIPO VÁLVULA:VÁLVULA UNIDIRECIONAL POP OFF CERCA 40 CMH20, TAMANHOS:INFANTIL",UNIDADE,Desconhecido,Pregão,ADMINISTRATIVA,UNIDADE,18258209000115,CIRURGICA CERON IMPORTADORA E EXPORTADORA DE EQUIPAMENTOS HOSPITALARES E VETERINARIOS LTDA,18258209000115,CIRURGICA CERON IMPORTADORA E EXPORTADORA DE EQUIPAMENTOS HOSPITALARES E VETERINARIOS LTDA,70,100.0,7000.0,504,2025/07/29 13:20:05.738
2025,CONSORCIO INTERMUNICIPAL DO VALE DO SAO FRANCISCO - CONIVALES,28715986000103,AMPARO DE SAO FRANCISCO,SE,2025/01/24 00:00:00.000,2025/03/21 00:00:00.000,444365,"ATADURA, TIPO 1:CREPOM, MATERIAL 1:100% ALGODÃO, DIMENSÕES:15 CM, GRAMATURA 1:CERCA DE 13 FIOS/ CM2, EMBALAGEM:EMBALAGEM INDIVIDUAL",ROLO,Desconhecido,Pregão,ADMINISTRATIVA,ROLO 1.80 M,43751565000113,RF PRODUTOS HOSPITALARES E ODONTOLOGICOS LTDA,12577257000190,ECOMAX INDUSTRIA E COMERCIO DE PRODUTOS PLASTICOS LTDA,137500,0.65,89375.0,505,2025/07/29 13:20:05.738
2025,CONSORCIO INTERMUNICIPAL DO VALE DO SAO FRANCISCO - CONIVALES,28715986000103,AMPARO DE SAO FRANCISCO,SE,2025/01/24 00:00:00.000,2025/05/20 00:00:00.000,437179,"CATETER PERIFÉRICO, MATERIAL CATETER:POLÍMERO RADIOPACO, APLICAÇÃO:VENOSO, MATERIAL AGULHA:AGULHA AÇO INOX, DIAMETRO:22 GAU, COMPRIMENTO:CERCA 25 MM, CONECTOR:CONECTOR PADRÃO, COMPONENTE 1:CÂMARA REFLUXO C/ FILTRO, COMPONENTE 2:C/ SISTEMA SEGURANÇA SEGUNDO NR/32, TIPO USO:ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL",UNIDADE,Desconhecido,Pregão,ADMINISTRATIVA,UNIDADE,41488836000164,B L C COMERCIO DE MATERIAIS LTDA,61418042000131,CIRURGICA FERNANDES - COMERCIO DE MATERIAIS CIRURGICOS E HOSPITALARES - SOCIEDADE LIMITADA,61080,0.9,54972.0,506,2025/07/29 13:20:05.738
2025,CONSORCIO INTERMUNICIPAL DO VALE DO SAO FRANCISCO - CONIVALES,28715986000103,AMPARO DE SAO FRANCISCO,SE,2025/01/24 00:00:00.000,2025/03/21 00:00:00.000,487534,"FIO DE SUTURA AGULHADO, MATERIAL FIO:POLIPROPILENO AZUL, MODELO FIO:MONOFILAMENTAR, DIÂMETRO FIO:0 / 1-0, COMPRIMENTO FIO:CERCA DE 70 CM, TIPO AGULHA:AGULHA 1/2 CÍRCULO, MODELO AGULHA:CILÍNDRICA, COMPRIMENTO AGULHA:CERCA DE 40 MM, ESTERILIDADE:ESTÉRIL, APRESENTAçãO:EMBALAGEM INDIVIDUAL",UNIDADE,Desconhecido,Pregão,ADMINISTRATIVA,UNIDADE,43751565000113,RF PRODUTOS HOSPITALARES E ODONTOLOGICOS LTDA,2400787000104,A C E INDUSTRIA E COMERCIO LTDA,1123,4.0,4492.0,507,2025/07/29 13:20:05.738
2025,CONSORCIO INTERMUNICIPAL DO VALE DO SAO FRANCISCO - CONIVALES,28715986000103,AMPARO DE SAO FRANCISCO,SE,2025/01/24 00:00:00.000,2025/03/21 00:00:00.000,269946,"LUVA CIRÚRGICA, MATERIAL:LÁTEX NATURAL, TAMANHO:6,50, ESTERILIDADE:ESTÉRIL, CARACTERÍSTICAS ADICIONAIS:COMPRIMENTO MÍNIMO DE 28CM, APRESENTAÇÃO:LUBRIFICADA C/ PÓ BIOABSORVÍVEL,ATÓXICA, TIPO USO:DESCARTÁVEL, FORMATO:ANATÔMICO, EMBALAGEM:CONFORME NORMA ABNT C/ ABERTURA ASSÉPTICA",PAR,Desconhecido,Pregão,ADMINISTRATIVA,PAR,11215901000117,CIRURGICA BIOMEDICA LTDA,10268780000109,MEDIX BRASIL LTDA,6670,1.25,8337.5,508,2025/07/29 13:20:05.738
2025,CONSORCIO INTERMUNICIPAL DO VALE DO SAO FRANCISCO - CONIVALES,28715986000103,AMPARO DE SAO FRANCISCO,SE,2025/01/24 00:00:00.000,2025/03/21 00:00:00.000,437164,"CATETER PERIFÉRICO, APLICAÇÃO:VENOSO, MODELO:TIPO ESCALPE, MATERIAL AGULHA:AGULHA AÇO INOX, DIAMETRO:19 GAU, COMPONENTE ADICIONAL:C/ ASA DE FIXAÇÃO, TUBO EXTENSOR, CONECTOR:CONECTOR PADRÃO C/ TAMPA, COMPONENTE 2:C/ SISTEMA SEGURANÇA SEGUNDO NR/32, TIPO USO:ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL",UNIDADE,Desconhecido,Pregão,ADMINISTRATIVA,UNIDADE,43751565000113,RF PRODUTOS HOSPITALARES E ODONTOLOGICOS LTDA,1005730000000,LABOR IMPORT COMERCIAL IMPORTADORA EXPORTADORA LTDA,8930,0.33,2946.9,509,2025/07/29 13:20:05.738
2025,CONSORCIO INTERMUNICIPAL DO VALE DO SAO FRANCISCO - CONIVALES,28715986000103,AMPARO DE SAO FRANCISCO,SE,2025/01/24 00:00:00.000,2025/03/21 00:00:00.000,445576,"GARROTE, MATERIAL :FAIXA ELÁSTICA, COMPONENTE ADICIONAL:C/ SISTEMA DE TRAVA EM PLÁSTICO, TAMANHO:TAMANHO ADULTO, TIPO USO:REUTILIZÁVEL",UNIDADE,Desconhecido,Pregão,ADMINISTRATIVA,UNIDADE,43751565000113,RF PRODUTOS HOSPITALARES E ODONTOLOGICOS LTDA,3021560000000,PREMIUM INDUSTRIA E COMERCIO LTDA,945,7.1,6709.5,510,2025/07/29 13:20:05.738
2025,CONSORCIO INTERMUNICIPAL DO VALE DO SAO FRANCISCO - CONIVALES,28715986000103,AMPARO DE SAO FRANCISCO,SE,2025/01/24 00:00:00.000,2025/03/21 00:00:00.000,335904,"LUVA PARA PROCEDIMENTO NÃO CIRÚRGICO, MATERIAL:LÁTEX NATURAL ÍNTEGRO E UNIFORME, TAMANHO:GRANDE, CARACTERÍSTICAS ADICIONAIS:LUBRIFICADA COM PÓ BIOABSORVÍVEL, APRESENTAÇÃO:ATÓXICA, TIPO:AMBIDESTRA, TIPO USO:DESCARTÁVEL, MODELO:ANTIDERRAPANTE, FINALIDADE:RESISTENTE À TRAÇÃO",CAIXA,Desconhecido,Pregão,ADMINISTRATIVA,CAIXA 100.00 UN,11215901000117,CIRURGICA BIOMEDICA LTDA,7826500000000,"INOVEN INDUSTRIA, COMERCIO E IMPORTACAO LTDA",10290,22.5,231525.0,511,2025/07/29 13:20:05.738
2025,CONSORCIO INTERMUNICIPAL DO VALE DO SAO FRANCISCO - CONIVALES,28715986000103,AMPARO DE SAO FRANCISCO,SE,2025/01/24 00:00:00.000,2025/03/21 00:00:00.000,485530,"MÁSCARA PROTEÇÃO RESP. C/ ANVISA, MODELO:RESPIRADOR DOBRÁVEL, TIPO BICO DE PATO, MATERIAL:CAMADAS FIBRAS SINTÉTICAS, FILTRO:EFICIÊNCIA FILTRAÇÃO MÍN. 94% S, CLASSE:PFF2, N95 OU EQUIVALENTE, COMPONENTE:CLIPE NASAL, TIPO FIXAÇÃO:TIRAS VEDAÇÃO ANATÔMICA, ADICIONAL 2:S/ VÁLVULA, COR:C/ COR, TAMANHO:ADULTO, ESTERILIDADE:DESCARTÁVEL",UNIDADE,Desconhecido,Pregão,ADMINISTRATIVA,UNIDADE,43751565000113,RF PRODUTOS HOSPITALARES E ODONTOLOGICOS LTDA,3476067000195,FORT FLEX COMERCIAL LTDA,7185,0.85,6107.25,512,2025/07/29 13:20:05.738
2025,CONSORCIO INTERMUNICIPAL DO VALE DO SAO FRANCISCO - CONIVALES,28715986000103,AMPARO DE SAO FRANCISCO,SE,2025/01/24 00:00:00.000,2025/03/21 00:00:00.000,438928,"ESTETOSCÓPIO, TIPO:BIAURICULAR, ACESSÓRIOS:OLIVAS ANATÔMICAS SILICONE, HASTE:HASTE AÇO INOX, TUBO:TUBO ""Y"" PVC, AUSCULTADOR:AUSCULTADOR DUPLO AÇO INOX",UNIDADE,Desconhecido,Pregão,ADMINISTRATIVA,UNIDADE,43751565000113,RF PRODUTOS HOSPITALARES E ODONTOLOGICOS LTDA,3021560000000,PREMIUM INDUSTRIA E COMERCIO LTDA,893,43.0,38399.0,513,2025/07/29 13:20:05.738
2025,CONSORCIO INTERMUNICIPAL DO VALE DO SAO FRANCISCO - CONIVALES,28715986000103,AMPARO DE SAO FRANCISCO,SE,2025/01/24 00:00:00.000,2025/03/21 00:00:00.000,454554,"MÁSCARA GASOTERAPIA, MODELO:VENTURI, MATERIAL:PLÁSTICO, ADICIONAL:C/ TUBO CORRUGADO, TAMANHO:ADULTO, TIPO FIXAÇÃO:C/ CLIPE NASAL E FIXADOR CEFÁLICO AJUSTÁVEL, TIPO EXTENSÃO:EXTENSOR CERCA DE 2,0 M, TIPO CONECTOR:CONECTOR PADRÃO, ADICIONAIS:JOGO C/ 6 DILUIDORES P/ FLUXO O2",UNIDADE,Desconhecido,Pregão,ADMINISTRATIVA,UNIDADE,20182918000106,APG COMERCIAL LTDA,78742491000133,JOAOMED COMERCIO DE MATERIAIS CIRURGICOS S/A,628,11.51,7228.28,514,2025/07/29 13:20:05.738
2025,CONSORCIO INTERMUNICIPAL DO VALE DO SAO FRANCISCO - CONIVALES,28715986000103,AMPARO DE SAO FRANCISCO,SE,2025/01/24 00:00:00.000,2025/03/21 00:00:00.000,481806,"LENÇOL DESCARTÁVEL USO HOSPITALAR, MATERIA PRIMA:100% POLIPROPILENO, NÃO TECIDO TNT, GRAMATURA 1:CERCA DE 40 G/M2, DIMENSOES:CERCA DE 50 CM X 50 M, APRESENTAÇÃO 1:EM ROLO",UNIDADE,Desconhecido,Pregão,ADMINISTRATIVA,UNIDADE,43751565000113,RF PRODUTOS HOSPITALARES E ODONTOLOGICOS LTDA,6207500000000,EURO MED INDUSTRIA E COMERCIO LTDA,9216,6.97,64235.52,515,2025/07/29 13:20:05.738
2025,CONSORCIO INTERMUNICIPAL DO VALE DO SAO FRANCISCO - CONIVALES,28715986000103,AMPARO DE SAO FRANCISCO,SE,2025/01/24 00:00:00.000,2025/03/21 00:00:00.000,437862,"FITA HOSPITALAR, TIPO:ESPARADRAPO, IMPERMEÁVEL, MATERIAL:DORSO EM ALGODÃO, COMPONENTES:ADESIVO À BASE DE ZINCO, DIMENSÕES:CERCA DE 50 MM, COR:COM COR",UNIDADE,Desconhecido,Pregão,ADMINISTRATIVA,UNIDADE,43751565000113,RF PRODUTOS HOSPITALARES E ODONTOLOGICOS LTDA,84966500000000,MAXICOR PRODUTOS MEDICOS LTDA,7770,5.61,43589.7,516,2025/07/29 13:20:05.738
2025,CONSORCIO INTERMUNICIPAL DO VALE DO SAO FRANCISCO - CONIVALES,28715986000103,AMPARO DE SAO FRANCISCO,SE,2025/01/24 00:00:00.000,2025/05/20 00:00:00.000,459690,"EXTENSOR INFUSÃO VASCULAR, VIAS:1 VIA, MATERIAL:POLÍMERO, COMPRIMENTO:CERCA 120 CM, CALIBRE:CERCA 12 FRENCH, TIPO CONEXÃO:LUER LOCK / SLIP, PRESSÃO MÁXIMA:ATÉ CERCA DE 100 PSI, COMPONENTE ADICIONAL:C/ CLAMP, TIPO USO:ESTÉRIL, USO ÚNICO",UNIDADE,Desconhecido,Pregão,ADMINISTRATIVA,UNIDADE,41488836000164,B L C COMERCIO DE MATERIAIS LTDA,10268780000109,MEDIX BRASIL LTDA,3910,1.5,5865.0,517,2025/07/29 13:20:05.738
2025,CONSORCIO INTERMUNICIPAL DO VALE DO SAO FRANCISCO - CONIVALES,28715986000103,AMPARO DE SAO FRANCISCO,SE,2025/01/24 00:00:00.000,2025/03/21 00:00:00.000,428616,"TOUCA HOSPITALAR, MATERIAL :NÃO TECIDO 100% POLIPROPILENO, MODELO:COM ELÁSTICO EM TODA VOLTA, COR :COM COR, GRAMATURA :CERCA DE 30 G/M2, TAMANHO :ÚNICO, TIPO USO :DESCARTÁVEL, CARACTERÍSTICA ADICIONAL 01:HIPOALERGÊNICA, ATÓXICA, INODORA, UNISSEX",EMBALAGEM,Desconhecido,Pregão,ADMINISTRATIVA,EMBALAGEM 100.00 UN,11215901000117,CIRURGICA BIOMEDICA LTDA,21008058000151,FERNANDO UNIFORMES LTDA,4173,6.0,25038.0,518,2025/07/29 13:20:05.738
2025,CONSORCIO INTERMUNICIPAL DO VALE DO SAO FRANCISCO - CONIVALES,28715986000103,AMPARO DE SAO FRANCISCO,SE,2025/01/24 00:00:00.000,2025/03/21 00:00:00.000,437187,"CATETER PERIFÉRICO, APLICAÇÃO:VENOSO, MODELO:TIPO ESCALPE, MATERIAL AGULHA:AGULHA AÇO INOX, DIAMETRO:27 GAU, COMPONENTE ADICIONAL:C/ ASA DE FIXAÇÃO, TUBO EXTENSOR, CONECTOR:CONECTOR PADRÃO C/ TAMPA, COMPONENTE 2:C/ SISTEMA SEGURANÇA SEGUNDO NR/32, TIPO USO:ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL",UNIDADE,Desconhecido,Pregão,ADMINISTRATIVA,UNIDADE,43751565000113,RF PRODUTOS HOSPITALARES E ODONTOLOGICOS LTDA,1005730000000,LABOR IMPORT COMERCIAL IMPORTADORA EXPORTADORA LTDA,3308,0.3,992.4,519,2025/07/29 13:20:05.738
2025,CONSORCIO INTERMUNICIPAL DO VALE DO SAO FRANCISCO - CONIVALES,28715986000103,AMPARO DE SAO FRANCISCO,SE,2025/01/24 00:00:00.000,2025/05/20 00:00:00.000,435900,"SONDA TRATO DIGESTIVO, APLICAÇÃO:NASOENTERAL, MATERIAL:SILICONE, CALIBRE:Nº 8, COMPRIMENTO:CERCA 100 CM, CONECTOR:CONECTOR EM Y C/ TAMPA, GRADUAÇÃO:GRADUADA, COMPONENTES:PONTA DISTAL FECHADA, C/ ORIFÍCIOS LATERAIS, OUTROS COMPONENTES:C/ FIO GUIA, PESO METÁLICO, ADICIONAIS:RADIOPACA, ESTERILIDADE:ESTÉRIL, DESCARTÁVEL, EMBALAGEM:EMBALAGEM INDIVIDUAL",UNIDADE,Desconhecido,Pregão,ADMINISTRATIVA,UNIDADE,41488836000164,B L C COMERCIO DE MATERIAIS LTDA,59556600000000,MARK MED INDUSTRIA E COMERCIO LTDA,370,10.1,3737.0,520,2025/07/29 13:20:05.738
2025,CONSORCIO INTERMUNICIPAL DO VALE DO SAO FRANCISCO - CONIVALES,28715986000103,AMPARO DE SAO FRANCISCO,SE,2025/01/24 00:00:00.000,2025/05/20 00:00:00.000,460347,"CATETER PERIFÉRICO, MATERIAL CATETER:POLÍMERO RADIOPACO, APLICAÇÃO:VENOSO, MATERIAL AGULHA:AGULHA AÇO INOX, DIAMETRO:16 GAU, COMPRIMENTO:CERCA 30 MM, CONECTOR:CONECTOR PADRÃO, COMPONENTE 1:CÂMARA REFLUXO C/ FILTRO, COMPONENTE 2:C/ SISTEMA SEGURANÇA SEGUNDO NR/32, TIPO USO:ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL",UNIDADE,Desconhecido,Pregão,ADMINISTRATIVA,UNIDADE,41488836000164,B L C COMERCIO DE MATERIAIS LTDA,61418042000131,CIRURGICA FERNANDES - COMERCIO DE MATERIAIS CIRURGICOS E HOSPITALARES - SOCIEDADE LIMITADA,10480,0.9,9432.0,521,2025/07/29 13:20:05.738
2025,CONSORCIO INTERMUNICIPAL DO VALE DO SAO FRANCISCO - CONIVALES,28715986000103,AMPARO DE SAO FRANCISCO,SE,2025/01/24 00:00:00.000,2025/03/21 00:00:00.000,272821,"CABO BISTURI, MATERIAL:AÇO INOXIDÁVEL, TAMANHO:Nº 3",UNIDADE,Desconhecido,Pregão,ADMINISTRATIVA,UNIDADE,43751565000113,RF PRODUTOS HOSPITALARES E ODONTOLOGICOS LTDA,7204369000165,ANA SILVIA ALVES MARTINS FALEIROS DE ANDRADE,725,9.5,6887.5,522,2025/07/29 13:20:05.738
2025,CONSORCIO INTERMUNICIPAL DO VALE DO SAO FRANCISCO - CONIVALES,28715986000103,AMPARO DE SAO FRANCISCO,SE,2025/01/24 00:00:00.000,2025/03/21 00:00:00.000,487449,"FIO DE SUTURA AGULHADO, MATERIAL FIO:NYLON / POLIAMIDA PRETO, MODELO FIO:MONOFILAMENTAR, DIÂMETRO FIO:2-0, COMPRIMENTO FIO:CERCA DE 45 CM, TIPO AGULHA:AGULHA 1/2 CÍRCULO, MODELO AGULHA:CORTANTE REVERSA / INVERTIDA, COMPRIMENTO AGULHA:CERCA DE 26 MM, ESTERILIDADE:ESTÉRIL, APRESENTAçãO:EMBALAGEM INDIVIDUAL",UNIDADE,Desconhecido,Pregão,ADMINISTRATIVA,UNIDADE,43751565000113,RF PRODUTOS HOSPITALARES E ODONTOLOGICOS LTDA,2400787000104,A C E INDUSTRIA E COMERCIO LTDA,2307,1.37,3160.59,523,2025/07/29 13:20:05.738
2025,CONSORCIO INTERMUNICIPAL DO VALE DO SAO FRANCISCO - CONIVALES,28715986000103,AMPARO DE SAO FRANCISCO,SE,2025/01/24 00:00:00.000,2025/03/21 00:00:00.000,279726,"ALGODÃO, TIPO:HIDRÓFILO, APRESENTAÇÃO:EM MANTAS, MATERIAL:ALVEJADO, PURIFICADO, ISENTO DE IMPUREZAS, CARACTERÍSTICAS ADICIONAIS:ENROLADO EM PAPEL APROPRIADO, ESTERILIDADE:NÃO ESTÉRIL, TIPO EMBALAGEM:EMBALAGEM INDIVIDUAL",ROLO,Desconhecido,Pregão,ADMINISTRATIVA,ROLO 500.00 G,8778201000126,DROGAFONTE LTDA,70306500000000,NEVOA PRODUTOS HIGIENICOS LTDA,11760,13.2,155232.0,524,2025/07/29 13:20:05.738
2025,CONSORCIO INTERMUNICIPAL DO VALE DO SAO FRANCISCO - CONIVALES,28715986000103,AMPARO DE SAO FRANCISCO,SE,2025/01/24 00:00:00.000,2025/05/20 00:00:00.000,373735,"CATETER ASPIRAÇÃO TRAQUEAL, MATERIAL:PVC ATÓXICO FLEXÍVEL, TIPO USO:DESCARTÁVEL, CARACTERÍSTICAS ADICIONAIS:PONTA ATRAUMÁTICA, ORIFÍCIOS DISTAIS LATERALIZADOS, TIPO EMBALAGEM:ESTÉRIL, EMBALAGEM INDIVIDUAL, ESPESSURA:Nº 12, TIPO LUBRIFICAÇÃO:SILICONIZADA, ACESSÓRIOS:COM VÁLVULA INTERMITENTE",UNIDADE,Desconhecido,Pregão,ADMINISTRATIVA,UNIDADE,41488836000164,B L C COMERCIO DE MATERIAIS LTDA,59556600000000,MARK MED INDUSTRIA E COMERCIO LTDA,9845,0.88,8663.6,525,2025/07/29 13:20:05.738
2025,CONSORCIO INTERMUNICIPAL DO VALE DO SAO FRANCISCO - CONIVALES,28715986000103,AMPARO DE SAO FRANCISCO,SE,2025/01/24 00:00:00.000,2025/03/21 00:00:00.000,442485,"EMBALAGEM P/ ESTERILIZAÇÃO, MATERIAL:PAPEL GRAU CIRÚRGICO, COMPOSIÇÃO:C/ FILME POLÍMERO MULTILAMINADO, APLICAÇÃO 1:P/ ESTERILIZAÇÃO DE FORMALDEÍDO, GRAMATURA / ESPESSURA:CERCA DE 60 G/M2, APRESENTAÇÃO:ROLO, COMPONENTES ADICIONAIS:TERMOSSELANTE, TAMANHO:CERCA DE 30 CM, COMPONENTES:C/ INDICADOR QUÍMICO, TIPO USO:USO ÚNICO",ROLO,Desconhecido,Pregão,ADMINISTRATIVA,ROLO 100.00 M,11215901000117,CIRURGICA BIOMEDICA LTDA,93480200000000,CIEX DO BRASIL INDUSTRIA E COMERCIO DE PRODUTOS CIRURGICOS LTDA,508,127.77,64907.16,526,2025/07/29 13:20:05.738
2025,CONSORCIO INTERMUNICIPAL DO VALE DO SAO FRANCISCO - CONIVALES,28715986000103,AMPARO DE SAO FRANCISCO,SE,2025/01/24 00:00:00.000,2025/03/21 00:00:00.000,452484,"ÁCIDOS GRAXOS ESSENCIAIS, COMPOSIÇÃO:COMPOSTO DOS ÁCIDOS CAPRÍLICO, CÁPRICO, LÁURICO, COMPONENTES:ÓLEO DE GIRASSOL E ÓLEO DE CANOLA, OUTROS COMPONENTES:PETROLATO E VITAMINA ""E"", FORMA FARMACÊUTICA:LOÇÃO CREMOSA HIDRATANTE",FRASCO,Desconhecido,Pregão,ADMINISTRATIVA,FRASCO 200.00 ML,43751565000113,RF PRODUTOS HOSPITALARES E ODONTOLOGICOS LTDA,6172459000159,NUTRIEX IMPORTACAO E EXPORTACAO DE PRODUTOS NUTRICIONAIS E FARMOQUIMICOS LTDA,7900,5.95,47005.0,527,2025/07/29 13:20:05.738
2025,CONSORCIO INTERMUNICIPAL DO VALE DO SAO FRANCISCO - CONIVALES,28715986000103,AMPARO DE SAO FRANCISCO,SE,2025/01/24 00:00:00.000,2025/03/21 00:00:00.000,485315,"MÁSCARA CIRÚRGICA, MATERIAL:NÃO TECIDO 100% POLIPROPILENO, FILTRO:ELEMENTO FILTRANTE INTERNO, EFICIÊNCIA:EFP MAIOR QUE 98% E BFE MAIOR QUE 95%, QUANTIDADE CAMADAS:MÍNIMO 3 CAMADAS, MODELO:AJUSTÁVEL, CLIPE NASAL, FORMATO:RETANGULAR, C/ PREGAS HORIZONTAIS, COMPONENTE ADICIONAL:VISOR P/ PROTEÇÃO OCULAR, COR:C/ COR, TAMANHO:ADULTO, ESTERILIDADE:DESCARTÁVEL",UNIDADE,Desconhecido,Pregão,ADMINISTRATIVA,UNIDADE,11215901000117,CIRURGICA BIOMEDICA LTDA,21008058000151,FERNANDO UNIFORMES LTDA,13550,3.75,50812.5,528,2025/07/29 13:20:05.738
2025,CONSORCIO INTERMUNICIPAL DO VALE DO SAO FRANCISCO - CONIVALES,28715986000103,AMPARO DE SAO FRANCISCO,SE,2025/01/24 00:00:00.000,2025/05/20 00:00:00.000,439799,"AGULHA HIPODÉRMICA, MATERIAL:AÇO INOXIDÁVEL SILICONIZADO, DIMENSÃO:18 G X 1 1/2"", TIPO PONTA:BISEL CURTO TRIFACETADO, TIPO CONEXÃO:CONECTOR LUER LOCK OU SLIP EM PLÁSTICO, TIPO FIXAÇÃO:PROTETOR PLÁSTICO, TIPO USO:ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL",CAIXA,Desconhecido,Pregão,ADMINISTRATIVA,CAIXA 100.00 UN,43751565000113,RF PRODUTOS HOSPITALARES E ODONTOLOGICOS LTDA,10268780000109,MEDIX BRASIL LTDA,1570,9.0,14130.0,529,2025/07/29 13:20:05.738
2025,CONSORCIO INTERMUNICIPAL DO VALE DO SAO FRANCISCO - CONIVALES,28715986000103,AMPARO DE SAO FRANCISCO,SE,2025/01/24 00:00:00.000,2025/05/20 00:00:00.000,423465,"ABAIXADOR LÍNGUA, MATERIAL:MADEIRA, TIPO:DESCARTÁVEL, COMPRIMENTO:14 CM, FORMATO:TIPO ESPÁTULA, EMBALAGEM INDIVIDUAL, LARGURA:1,50 CM, ESPESSURA:2 MM",PACOTE,Desconhecido,Pregão,ADMINISTRATIVA,PACOTE 100.00 UN,43751565000113,RF PRODUTOS HOSPITALARES E ODONTOLOGICOS LTDA,10268780000109,MEDIX BRASIL LTDA,2754,6.0,16524.0,530,2025/07/29 13:20:05.738
